,location_id,age_group_id,sex_id,1990,1995,2000,2005,2010,2016
770,25,13,1,-4.792295340950007,-4.826641955709454,-4.842086381401536,-4.849160629651738,-4.756829277936503,-4.7276255391268895
771,25,13,2,-5.168200429900907,-5.180121799834292,-5.174423072220912,-5.114659601010408,-5.0997115977808685,-5.1143852776274645
772,25,14,1,-4.434759571527428,-4.471955900409194,-4.489401045355438,-4.495196147749617,-4.397915210762421,-4.361496353695593
773,25,14,2,-4.810562705269359,-4.823909782315901,-4.822842033486897,-4.768947858818018,-4.7547077293936075,-4.756757461211771
774,25,15,1,-4.0597030364467965,-4.1016048647318035,-4.128834945353278,-4.1440456623082005,-4.052945454565112,-4.017341674889314
775,25,15,2,-4.411266261193177,-4.430864132448331,-4.437993989393967,-4.390363247216622,-4.376460864977941,-4.383054851395564
776,25,16,1,-3.7078897520382714,-3.7512584361254406,-3.7831553871646655,-3.8044969410828884,-3.731522229374847,-3.7008939593544867
777,25,16,2,-4.036166306742801,-4.056511617826509,-4.066702284692807,-4.020735680276608,-4.006886024394282,-4.016154155682047
778,25,17,1,-3.3200275450141263,-3.369367934531661,-3.4172580236284653,-3.449188026853932,-3.390564028337793,-3.368986942382625
779,25,17,2,-3.6583451518855084,-3.6853471528659907,-3.7027276260602178,-3.6630737050128777,-3.6473017003492574,-3.66034476641328
780,25,18,1,-2.9623764339061696,-3.011115295821424,-3.0627693491650283,-3.100691558753302,-3.0584240724681373,-3.0456431495475838
781,25,18,2,-3.2314206831264336,-3.26734447486198,-3.2981140625028815,-3.2670774764543897,-3.258267212046865,-3.2686352390779803
782,25,19,1,-2.565712165704482,-2.616106598838297,-2.676642892464439,-2.724013283769119,-2.699485707735797,-2.6984454051235
783,25,19,2,-2.7921390765849616,-2.8224467960194355,-2.8455415885168103,-2.809227910502201,-2.7976903424566895,-2.8067310401188363
784,25,20,1,-2.179590351606699,-2.222409352323637,-2.2816780011669526,-2.3353925756198697,-2.3268723353607297,-2.3359177152187143
785,25,20,2,-2.3629480067806394,-2.389909821025713,-2.409402675286969,-2.3758170830775005,-2.3657111625953653,-2.369696253089088
786,25,30,1,-1.825651299201337,-1.856532784397988,-1.8986417026512956,-1.9386278551276228,-1.9350928380459966,-1.947449024225564
787,25,30,2,-1.93832953252987,-1.9573943304428754,-1.9696386470169895,-1.9412720424791026,-1.933150908037099,-1.9345913872616918
788,25,31,1,-1.4851153711116702,-1.5066045531717407,-1.5349646141193933,-1.562592552733419,-1.5611961426196552,-1.571576569156492
789,25,31,2,-1.5325665445592394,-1.5445068020838224,-1.5520984252436425,-1.5310155985004517,-1.5249633764170893,-1.5245600658932166
790,25,32,1,-1.168800684971221,-1.185547417110552,-1.2083456234120264,-1.2258002104663923,-1.2250613684736111,-1.2302759053776997
791,25,32,2,-1.1747556094158238,-1.1801504519704702,-1.1808280979342256,-1.1625848016665135,-1.1569519889376303,-1.1537341170648776
792,26,2,1,0.3164011519238553,0.2192507997869004,0.14838498802242325,0.12939935752229093,0.05093469771744933,-0.11435633745984466
793,26,2,2,0.1406598195888309,0.025161974130325566,-0.07906143792113106,-0.15089957309211907,-0.23664494140425751,-0.38510552013014915
794,26,3,1,-1.8216758637840107,-1.9027941734287457,-1.8956143370360306,-1.8532514047241608,-1.9617555413090013,-2.197693921992193
795,26,3,2,-2.1293716963856317,-2.2034162218151003,-2.1701340603632757,-2.1051329441269755,-2.213162569765169,-2.439288523434752
796,26,4,1,-3.2746927979052516,-3.388155593757703,-3.4832697507548467,-3.553499950076839,-3.6667871878036458,-3.8851474929957472
797,26,4,2,-3.5045296995343436,-3.614052827787995,-3.6946849347489756,-3.7344438357593353,-3.8516206622055322,-4.1049361780138875
798,26,5,1,-4.856426828347493,-5.026605317407325,-5.156488473631155,-5.242155398358311,-5.418228004837338,-5.723674711705215
799,26,5,2,-4.777731459894175,-4.944452217723594,-5.076084596312223,-5.164149955294,-5.352364757377826,-5.679047319290786
800,26,6,1,-6.515162722302735,-6.610377214778536,-6.672178990848476,-6.683797736112961,-6.764555810657704,-6.939103054493522
801,26,6,2,-6.587150187670287,-6.685977235381373,-6.755338685854514,-6.784914423669577,-6.883710704898978,-7.083486332210095
802,26,7,1,-6.636328649683061,-6.709739590205816,-6.755816521913344,-6.7614887720378025,-6.818989117288157,-6.961273033592037
803,26,7,2,-6.740511955718032,-6.802685726402962,-6.84008176418892,-6.843155103967081,-6.914589417945998,-7.087933676695828
804,26,8,1,-5.95380961396406,-6.000875517669746,-6.0444515762041675,-6.046983286324916,-6.090866395267592,-6.181837997598517
805,26,8,2,-6.289777315326204,-6.336554545108698,-6.36504485740671,-6.363634337849955,-6.429554686278645,-6.579170414317523
806,26,9,1,-5.514446218407553,-5.552829216140676,-5.577064205248113,-5.572617325324503,-5.610563012070613,-5.700355816681349
807,26,9,2,-5.86758074218624,-5.914740570339761,-5.935046158104882,-5.930098809627029,-6.013550775411468,-6.180754221283256
808,26,10,1,-5.334644257887097,-5.3670431875675675,-5.373668593420573,-5.3534767629621784,-5.385775419262052,-5.487441235487937
809,26,10,2,-5.57745640353565,-5.605180311020595,-5.601148928435945,-5.56665900080768,-5.64633522060127,-5.820796788113345
810,26,11,1,-5.1138342128805245,-5.14637931304257,-5.146799961613578,-5.116633168662459,-5.1465822691769,-5.25393796266529
811,26,11,2,-5.307786672145446,-5.330085842734585,-5.322943339013411,-5.283796991648384,-5.355621629336367,-5.513556420279775
812,26,12,1,-4.814651736276588,-4.853651159755876,-4.860141891569551,-4.829274625954222,-4.867444080841039,-4.968055039046542
813,26,12,2,-4.948665562787236,-4.966404217515262,-4.960292309144441,-4.924238579331878,-4.991751732339393,-5.128850379269466
814,26,13,1,-4.461830016648764,-4.5069425568987835,-4.522454875350861,-4.495922159012738,-4.54105494595883,-4.636286511280001
815,26,13,2,-4.6833474309493175,-4.696594035863391,-4.689985980226134,-4.656079054141087,-4.713334054826746,-4.832788357414589
816,26,14,1,-4.10123790541304,-4.149837905872657,-4.1732200645998425,-4.152788437571909,-4.198937530699642,-4.292530084191594
817,26,14,2,-4.373509852595583,-4.384694741924524,-4.379851159337261,-4.352885030025793,-4.403401686911078,-4.508228206420752
818,26,15,1,-3.7431291616800455,-3.7929600700862536,-3.8224090041892995,-3.8094724560427684,-3.8525089257436504,-3.9434852598633046
819,26,15,2,-3.996265381514446,-4.009406406023763,-4.007473237382316,-3.985202761166507,-4.030275740189635,-4.132143451065832
820,26,16,1,-3.4164747464483374,-3.4653577433734166,-3.4972616852568605,-3.490173795998397,-3.5309783978887705,-3.6194427916703606
821,26,16,2,-3.638234361803167,-3.6522182933334193,-3.6513670587395306,-3.630910540542317,-3.6705880454905593,-3.76858207283561
822,26,17,1,-3.0576333441631722,-3.1060374326012608,-3.1399546211783007,-3.13981736161972,-3.179506582279616,-3.263766093202499
823,26,17,2,-3.2760224929162494,-3.292722048750221,-3.2940344594621442,-3.2757864335814344,-3.3122027721922844,-3.4101811339666535
824,26,18,1,-2.720837922942524,-2.76793095723874,-2.8026293167118452,-2.8067654755647906,-2.8453991954411366,-2.9239134095448724
825,26,18,2,-2.8558869862329885,-2.8781200645267564,-2.8863978422461107,-2.876188445672717,-2.9160726637687726,-3.0119747006720217
826,26,19,1,-2.345149354917554,-2.390350532028284,-2.424926101194436,-2.432291388837917,-2.4691964270585434,-2.5439729525366324
827,26,19,2,-2.431154330791673,-2.4503392287777577,-2.4562496657298363,-2.4451161129347003,-2.4806112523313137,-2.5701295647706055
828,26,20,1,-1.9944962158641788,-2.0309203672163196,-2.0597610713817733,-2.06618185940535,-2.0977177200037773,-2.162849822583276
829,26,20,2,-2.0446527730615283,-2.062193246926892,-2.0683110794952624,-2.059837746376878,-2.090519447492458,-2.1657364281548355
830,26,30,1,-1.6922717708180548,-1.7168026683458202,-1.7375598148945823,-1.7420406444145735,-1.7641914401601435,-1.8114313769813264
831,26,30,2,-1.7067749794757305,-1.717310950595868,-1.720810113108356,-1.7146781931148858,-1.7352253894073697,-1.7873485547642924
832,26,31,1,-1.3983924513232355,-1.4134643607227975,-1.4268281818412039,-1.4299247208587804,-1.4442623302177577,-1.4757941394069918
833,26,31,2,-1.3871125802859139,-1.3918460562805786,-1.3932435086568569,-1.389471437494475,-1.400418929953969,-1.4303662851405212
834,26,32,1,-1.1286503587724805,-1.1348024004201305,-1.1416298211157125,-1.1451681411531347,-1.1522487480332848,-1.1684109587621454
835,26,32,2,-1.1066154635680432,-1.1060884939917108,-1.1054192286846856,-1.1035027842471377,-1.104983826734,-1.1141671539417362
836,27,2,1,-0.7475247224939202,-0.9554739151876895,-1.1778822117650791,-1.3197794879582112,-1.4727228940950063,-1.6794753860100293
837,27,2,2,-0.9102012630165751,-1.1149106446141521,-1.3595161219838139,-1.5508587004451981,-1.7180022795584582,-1.929486078202012
838,27,3,1,-3.2183836858384813,-3.274403697923461,-3.2895728420682206,-3.3010530781364085,-3.387654669254197,-3.5444959606792565
839,27,3,2,-3.487998172339003,-3.5493713075804787,-3.5302336687281226,-3.5073468552221017,-3.603709422960165,-3.753913555153077
840,27,4,1,-4.9118210608373944,-5.146586398932561,-5.323464673642788,-5.427407469566532,-5.516917841068729,-5.7113903298047966
841,27,4,2,-5.197989896434105,-5.449726850667564,-5.604292997103013,-5.666040094093461,-5.74234003766903,-5.941341694440582
842,27,5,1,-6.338352049532845,-6.50323019445106,-6.656819859609367,-6.766080143571956,-6.892101990986347,-7.093751487187339
843,27,5,2,-6.549148370736864,-6.7265384544135145,-6.886519801705953,-6.995779174225231,-7.122136223410349,-7.325084872573135
844,27,6,1,-7.5470285578593606,-7.672494338782032,-7.821775196717439,-7.947507534462858,-8.04752804540574,-8.18551334556644
845,27,6,2,-7.873204160598861,-8.006489056964774,-8.12996700191739,-8.214045520307764,-8.310315242699769,-8.470031062520196
846,27,7,1,-7.507892292620687,-7.603551963213124,-7.710649557550949,-7.798431095530073,-7.879181354614401,-8.000388290340421
847,27,7,2,-7.92362038823117,-8.01333934201653,-8.091767262704852,-8.150128508542567,-8.190027672565357,-8.297123531047752
848,27,8,1,-6.505457494578822,-6.550368638072785,-6.596062302465083,-6.638387705049919,-6.686666707365105,-6.770263246007494
849,27,8,2,-7.365727267637311,-7.395875268083456,-7.426462871816762,-7.458555465625792,-7.468834322547102,-7.52260076922225
850,27,9,1,-6.047995162937171,-6.102076563027094,-6.165914293095124,-6.2303357085528495,-6.281469529362917,-6.349220430531355
851,27,9,2,-7.058277096342394,-7.076456103260213,-7.103881659683239,-7.142919905093938,-7.155201904507395,-7.206146887794494
852,27,10,1,-5.880332453636219,-5.943266205421409,-6.028608859142089,-6.119677700985152,-6.173523981815732,-6.227538992101628
853,27,10,2,-6.7662201771403225,-6.749827808345129,-6.7543781511977,-6.785251987867441,-6.787612172263442,-6.83422675343375
854,27,11,1,-5.664372236439891,-5.728907958862048,-5.822257221519005,-5.926495143990885,-5.979888959676323,-6.019696042265752
855,27,11,2,-6.435308732963889,-6.409916773615313,-6.409463097804786,-6.438820554217553,-6.435061821563696,-6.473987372291723
856,27,12,1,-5.391322058469312,-5.456803660916238,-5.554180156764174,-5.663591002586094,-5.715439536918695,-5.744371077929937
857,27,12,2,-6.056938264991876,-6.028428015058894,-6.025266907100562,-6.054208892829824,-6.038741977742354,-6.063273735479233
858,27,13,1,-5.064788149912064,-5.124003320229899,-5.21413631234964,-5.319497661181018,-5.366327016228149,-5.384016056906787
859,27,13,2,-5.686544298532387,-5.666634483420132,-5.666131633264715,-5.692524555944023,-5.675024432147851,-5.699097933036038
860,27,14,1,-4.7085764033669655,-4.761664327036212,-4.8416180945649625,-4.9347791298118215,-4.97381947794825,-4.9842530668163585
861,27,14,2,-5.293185865385755,-5.28092268763203,-5.285469295270258,-5.312510298455641,-5.296296788140197,-5.318576834913169
862,27,15,1,-4.334277530512751,-4.38287053524182,-4.452121253575971,-4.532339136055507,-4.566154138460083,-4.576339058233536
863,27,15,2,-4.884646350511674,-4.883784608542535,-4.892569772604086,-4.920078025098906,-4.903384663391225,-4.92872121167108
864,27,16,1,-3.962729635615743,-4.007755708512361,-4.066913925511465,-4.134974889205502,-4.16655810416549,-4.179488101268348
865,27,16,2,-4.495476855135582,-4.5021537780262175,-4.5146021756804355,-4.541728658174613,-4.525651752971729,-4.552962061220987
866,27,17,1,-3.5749933325605334,-3.62088863866041,-3.6772972296583917,-3.7397318706750315,-3.7720873751767305,-3.7903695736804717
867,27,17,2,-4.09703686018394,-4.116645769954268,-4.135491150142094,-4.163308008401267,-4.1496123269086524,-4.180883839262632
868,27,18,1,-3.195027819355551,-3.239823186844132,-3.291407236858947,-3.3470815626154025,-3.380917873147783,-3.4055396306665546
869,27,18,2,-3.666292770337322,-3.6954236924784016,-3.7215779459770597,-3.7527543162685224,-3.745670311638984,-3.776070033274225
870,27,19,1,-2.793515373119993,-2.841981776450873,-2.8940134940186835,-2.9448340996372537,-2.97907246988768,-3.009006798110148
871,27,19,2,-3.1998290968634877,-3.227711959069531,-3.2525266835122477,-3.282608765013289,-3.2755769183235883,-3.304797384192164
872,27,20,1,-2.388794454081154,-2.4394088250616512,-2.492257763349145,-2.541722426245242,-2.5747137587189384,-2.6037488642373523
873,27,20,2,-2.7247412266740554,-2.750577939741218,-2.7740274820592896,-2.803074387342943,-2.7977935563769334,-2.8225834112759483
874,27,30,1,-1.9837268131999986,-2.022971568586624,-2.063970235355557,-2.1028067962148147,-2.1292921641664817,-2.153797163516517
875,27,30,2,-2.222527109911025,-2.240164034489612,-2.257371856734426,-2.2807331114908043,-2.2763293205602255,-2.295309933748498
876,27,31,1,-1.5922293065915398,-1.6183462884407052,-1.6454242137979795,-1.6721107672658664,-1.6921552794382881,-1.7118388522879042
877,27,31,2,-1.7399457327210017,-1.7516635320239533,-1.7642589675510034,-1.7825400428997416,-1.7795828041545285,-1.7934391017172824
878,27,32,1,-1.236809853337399,-1.2495693192119601,-1.261247657769418,-1.274122253827174,-1.2860472263865843,-1.2984273769844703
879,27,32,2,-1.3196204358876495,-1.323385664195789,-1.3293139179822324,-1.341477826328968,-1.337219655919907,-1.3446161531513277
880,28,2,1,-0.17452246079287384,-0.2814671742078113,-0.3400569606978096,-0.3366106471205043,-0.4141153126304331,-0.5671735768368347
881,28,2,2,-0.3422705735213588,-0.4611869324959362,-0.554038185785204,-0.5983267393070614,-0.7000249644140796,-0.8726317124646437
882,28,3,1,-2.559760660284551,-2.649945219822939,-2.627354962185808,-2.545398648755259,-2.6448504154493637,-2.8189667458859184
883,28,3,2,-2.851509840571063,-2.9496840881500224,-2.9080318558401204,-2.7982464491411405,-2.8969066487681405,-3.07065670877807
884,28,4,1,-3.9580694916553116,-4.115487448060806,-4.225116076558471,-4.250797890512656,-4.397990326973327,-4.692722038265998
885,28,4,2,-4.260696823890286,-4.424462391650284,-4.5098491375064675,-4.495938752294823,-4.64025248070898,-4.945786427835558
886,28,5,1,-5.81606697840065,-5.9916975980222364,-6.101189750960852,-6.133930175342225,-6.2835584220482446,-6.523027936704329
887,28,5,2,-5.826064544730512,-6.01265424556554,-6.12107030723922,-6.14856446017,-6.308811031863081,-6.560290220126134
888,28,6,1,-6.941178593614833,-7.034697274824016,-7.092500883613935,-7.082886978236792,-7.163649525146346,-7.308490577686344
889,28,6,2,-7.197968225079823,-7.313679925999634,-7.371642622766146,-7.371163854857225,-7.477987968292535,-7.670676651748446
890,28,7,1,-7.014712384237762,-7.093360394295185,-7.138572867076637,-7.128409944184575,-7.196506837312782,-7.331515683488991
891,28,7,2,-7.130431840934104,-7.199066048539033,-7.224450332457929,-7.185306751108816,-7.254605986308618,-7.413269622546611
892,28,8,1,-6.125620082716077,-6.179618605712366,-6.218234601593009,-6.209336349719753,-6.257091294823527,-6.34880299509971
893,28,8,2,-6.542914538375123,-6.588065627673157,-6.602779562904485,-6.558159642885868,-6.607419880547328,-6.725866227230005
894,28,9,1,-5.632182006653257,-5.680400639872027,-5.717194991535395,-5.702005658013232,-5.742135330600195,-5.8209700195191765
895,28,9,2,-6.1027447775901535,-6.147923790075743,-6.166743541733321,-6.125868886912048,-6.187500023051306,-6.312072446802492
896,28,10,1,-5.416750048612459,-5.4629540550800275,-5.500300772582267,-5.483754290247621,-5.522872585060688,-5.595668781458029
897,28,10,2,-5.754630869170589,-5.784503985193031,-5.792822349035859,-5.743161617962076,-5.801161050402518,-5.922593385572986
898,28,11,1,-5.16695687776826,-5.211622338302228,-5.248272653155625,-5.22672572050358,-5.260277267670604,-5.324604593582043
899,28,11,2,-5.441434137350932,-5.46885420192453,-5.477275454205821,-5.427332392982645,-5.478460554455266,-5.5873647895414695
900,28,12,1,-4.85722992973515,-4.90392253850075,-4.941129569140929,-4.9158949322869185,-4.946462045439899,-5.008729582847993
901,28,12,2,-5.0281984514413525,-5.047879772661632,-5.053382203041751,-4.998462024269053,-5.041810517895558,-5.139708460487709
902,28,13,1,-4.506196354676441,-4.554746680314097,-4.592019485320652,-4.5641191723187235,-4.591968973989601,-4.652614793524563
903,28,13,2,-4.7500919163005895,-4.7669821565708075,-4.769879203576607,-4.714921077461355,-4.750527468306662,-4.841284621953557
904,28,14,1,-4.150312033479308,-4.199072044994197,-4.235286853210083,-4.206252258703308,-4.232035397876514,-4.290922598170147
905,28,14,2,-4.432223454030999,-4.44999724764516,-4.453665341306251,-4.403233946412996,-4.4346921169270495,-4.51626922477024
906,28,15,1,-3.802251744360741,-3.85379334950849,-3.8893649974084745,-3.8624608740449493,-3.8889455642275355,-3.9490982037089957
907,28,15,2,-4.069598967279221,-4.0888222757424915,-4.091639643920302,-4.0418564184667485,-4.071477687138082,-4.15356337782917
908,28,16,1,-3.49273127507032,-3.5416886429071277,-3.5740341593406835,-3.5503506860535934,-3.57559447596922,-3.6336437468092346
909,28,16,2,-3.7109239912652745,-3.7298827233676297,-3.732466112560547,-3.683596935790447,-3.710941214314211,-3.79149699349321
910,28,17,1,-3.1571825198735795,-3.207258105951222,-3.2382383091597258,-3.2200794308113174,-3.246623143612347,-3.3040564179440777
911,28,17,2,-3.366187707008588,-3.3858901010841884,-3.3873272413080313,-3.3389279566834413,-3.3641675584940858,-3.4447366712275422
912,28,18,1,-2.830895684795146,-2.879057845671298,-2.908455713875399,-2.8944311013401753,-2.9211611174565157,-2.9774186248089363
913,28,18,2,-2.9522914261377413,-2.9784274951492695,-2.9858043096202675,-2.9437063869319724,-2.973270088280285,-3.0522918379936876
914,28,19,1,-2.471163520680749,-2.518466698903561,-2.54627219258173,-2.536348413318654,-2.564368696617779,-2.6229694523078018
915,28,19,2,-2.51376901070903,-2.5359818140581813,-2.541163031239352,-2.4997603927681533,-2.5258313254235305,-2.59859861086993
916,28,20,1,-2.1095535446387648,-2.151555867999046,-2.175909185366308,-2.1696959079331632,-2.197746684883647,-2.255954032898908
917,28,20,2,-2.1109882659213266,-2.1299522506788073,-2.1352754032329537,-2.1003137634966675,-2.1235122985934534,-2.1845533007245987
918,28,30,1,-1.773103584419194,-1.8028023578809742,-1.8198765360441436,-1.8155638055071186,-1.8360250612426114,-1.8798314783640635
919,28,30,2,-1.7464120968710755,-1.758987288205196,-1.7622545485060548,-1.7372242531181339,-1.7529667423401387,-1.7951771023667553
920,28,31,1,-1.4516459292559474,-1.4705085994986473,-1.4813543276057788,-1.4784319532413233,-1.4917635659686175,-1.5216430107447163
921,28,31,2,-1.4026172677907391,-1.409633775780604,-1.4114574504726995,-1.396351103785835,-1.4052529686995014,-1.4301707630551312
922,28,32,1,-1.1692284297198605,-1.178092947884476,-1.1824435554533164,-1.1807900993489846,-1.1868470847162818,-1.2023780801314363
923,28,32,2,-1.0968919540785944,-1.0979126676070081,-1.0977468194716427,-1.0910112305360016,-1.0925056889542415,-1.100311513142651
924,29,2,1,-0.4784053948279544,-0.5024489486065659,-0.5452349040847375,-0.5916334533706743,-0.6184621623760271,-0.76010223553181
925,29,2,2,-0.8101668816365631,-0.855453152421866,-0.9363815149248167,-1.0332713826058757,-1.0720946649538414,-1.2289235898489879
926,29,3,1,-2.9830291287090844,-2.950964923188311,-2.880856522377899,-2.8375526548341625,-2.845166855196918,-2.9336038584595414
927,29,3,2,-3.3965067949482757,-3.361025926258514,-3.2610176051231545,-3.1832027533841507,-3.1923339087040064,-3.279375955904247
928,29,4,1,-4.514061194082682,-4.558477990454735,-4.633727590935904,-4.747668527230946,-4.819180967402615,-5.009077951187976
929,29,4,2,-5.075473127290412,-5.11028445851688,-5.15899496690372,-5.232986386380332,-5.291033334087586,-5.464950026321147
930,29,5,1,-6.533287046264483,-6.58559408503424,-6.637877544913904,-6.696858627187863,-6.754052042637071,-6.899481232576359
931,29,5,2,-6.726893371616616,-6.774926562524198,-6.822937496794171,-6.874644571367533,-6.929544802112939,-7.077537324101624
932,29,6,1,-7.460542189593615,-7.4941017705944315,-7.530997483274261,-7.5723162950428025,-7.602084078831268,-7.697486297358126
933,29,6,2,-7.791774882897549,-7.825131833443329,-7.859620530360001,-7.93191806960249,-7.9780078525662566,-8.100464001869245
934,29,7,1,-7.416395541099656,-7.432662452734955,-7.456262353710991,-7.484880914454783,-7.507412356899217,-7.585565378850844
935,29,7,2,-7.797185476405163,-7.832245007007296,-7.857963839124781,-7.942036777944231,-7.985208565558165,-8.079662118620083
936,29,8,1,-6.481971573059883,-6.485649999173958,-6.492776245192087,-6.495159320997959,-6.5081032881613305,-6.5266848145141685
937,29,8,2,-7.207245317074694,-7.247786238463045,-7.271386195040449,-7.3540244784223825,-7.387318329981239,-7.433866851643149
938,29,9,1,-6.036406657264091,-6.045392437080869,-6.055876547392054,-6.060402243282834,-6.077259809383507,-6.100402352327613
939,29,9,2,-6.833178484042279,-6.886197441782212,-6.920360741661374,-7.035302218084746,-7.08384432242629,-7.132490999691864
940,29,10,1,-5.896242562374546,-5.916697578927561,-5.933743676317715,-5.941173743526066,-5.962093333706726,-5.9867017801702875
941,29,10,2,-6.495213178211685,-6.546024679830266,-6.574722727794816,-6.702065882575818,-6.7595064181978755,-6.803294019531002
942,29,11,1,-5.702899371064987,-5.731361588404722,-5.752617682264374,-5.760912214592191,-5.783602523731503,-5.805154407553058
943,29,11,2,-6.158777874595666,-6.210530539805101,-6.239216046303971,-6.36628563020113,-6.424287658633741,-6.462507680848153
944,29,12,1,-5.443831138837171,-5.477468672184434,-5.500955968563186,-5.509547540252211,-5.53289240511942,-5.5534398710989406
945,29,12,2,-5.761858087351862,-5.821772606562282,-5.8558350571507845,-5.990808589043522,-6.0484669717318225,-6.0803550450287025
946,29,13,1,-5.126710014642097,-5.1631021489862405,-5.186881419080796,-5.194762374337337,-5.2167797043701905,-5.231997104673008
947,29,13,2,-5.421592807945999,-5.475584324000573,-5.505804683912537,-5.627945405756946,-5.679782696445515,-5.711605606854953
948,29,14,1,-4.770132340934254,-4.807434486907618,-4.830854118456082,-4.838639342767541,-4.857587184622359,-4.868968110345779
949,29,14,2,-5.047970490041978,-5.099527213266723,-5.129622462551014,-5.244796261075852,-5.292774315011018,-5.3241186946852554
950,29,15,1,-4.384383523010427,-4.42070467428381,-4.443616506113382,-4.452082005825173,-4.468985759926112,-4.480688619401555
951,29,15,2,-4.657117294046278,-4.705156732250538,-4.733400943470324,-4.843842018744073,-4.891133698085695,-4.928169148944156
952,29,16,1,-3.999513570473672,-4.033672947523966,-4.055693221307356,-4.065713003858709,-4.082240787666364,-4.096064375168953
953,29,16,2,-4.2815457428788095,-4.327887617122073,-4.354602835296833,-4.4604542173249975,-4.50532675016045,-4.5449024341574695
954,29,17,1,-3.5957638675559944,-3.627788703026985,-3.649141423926804,-3.6612444574254317,-3.6780881004216224,-3.6973908534127293
955,29,17,2,-3.9121210430486766,-3.9542227234591563,-3.9786125665589407,-4.0739847860210245,-4.114123650546164,-4.157727963260648
956,29,18,1,-3.20105292295046,-3.2293066892018656,-3.248466052831703,-3.262566100925769,-3.2794355988748003,-3.3035485214458036
957,29,18,2,-3.4987051607978987,-3.5422798441167997,-3.569862600603051,-3.660029147230917,-3.6977176447305804,-3.741375137666966
958,29,19,1,-2.7837763848029717,-2.8095355629085392,-2.827814958312034,-2.843905959199838,-2.8613915398066205,-2.891492449587575
959,29,19,2,-3.0409309711250585,-3.0828907595723507,-3.108898917054797,-3.196367388599133,-3.232583402063718,-3.273697534991817
960,29,20,1,-2.3725247100463953,-2.3961780412047924,-2.412859196104113,-2.429284260110389,-2.447176563765602,-2.4810053824663583
961,29,20,2,-2.5826161479729737,-2.6215265771680145,-2.6465927960815177,-2.726555263890107,-2.7595881105555864,-2.795451862491071
962,29,30,1,-1.972237573030863,-1.9905226194653238,-2.0034290942127497,-2.0156872154427266,-2.0299961773742323,-2.055633683881777
963,29,30,2,-2.1050112512963706,-2.136423634489251,-2.1567154760854783,-2.222110960985065,-2.2493334282501296,-2.2770354825312764
964,29,31,1,-1.5828803281849761,-1.5948809760422356,-1.6033203396191553,-1.611710764902511,-1.6212101964847547,-1.6392558492726645
965,29,31,2,-1.649688845608637,-1.6733879521208517,-1.6889998682785683,-1.738638840367465,-1.7603624057603866,-1.7816701118355638
966,29,32,1,-1.226032317290937,-1.2315462512272328,-1.2357962777922373,-1.2407315716851435,-1.2452652552399759,-1.2562236443578838
967,29,32,2,-1.247759972029628,-1.2649871015799417,-1.2762481897754583,-1.3143474952164202,-1.3312541270988296,-1.3451449746763002
968,30,2,1,-0.2106253273423375,-0.27531860861280694,-0.2659141051856896,-0.23580578899705204,-0.3199358618392115,-0.4362177866698539
969,30,2,2,-0.3747957131181623,-0.45299688331920496,-0.4709015900182611,-0.48198301118108916,-0.5789304853254921,-0.709033001992526
970,30,3,1,-2.6265721607983403,-2.6546200003247806,-2.522479300656625,-2.3947110050141975,-2.492287131920964,-2.636415875458613
971,30,3,2,-2.918085704049841,-2.947802125256026,-2.7900792611936347,-2.634281638629724,-2.7439603664535905,-2.886750902408292
972,30,4,1,-4.0406125019216725,-4.129679930342165,-4.100017528353154,-4.061095222101744,-4.180881662247196,-4.349715527028332
973,30,4,2,-4.345248091560969,-4.429522346874279,-4.372789887683902,-4.303294058817593,-4.4266540747762,-4.614013487373606
974,30,5,1,-5.944724911057963,-6.051141826536201,-6.037669797371264,-6.007325895401115,-6.15653523178196,-6.349479985885736
975,30,5,2,-5.965562669902632,-6.069010918560801,-6.039855709246512,-5.995312326445367,-6.159519607637832,-6.3660168643882775
976,30,6,1,-7.031251920157463,-7.077520681329237,-7.082621681688565,-7.07130108378417,-7.150020351374012,-7.24517179485911
977,30,6,2,-7.258877145528816,-7.317989454050226,-7.281950177621018,-7.247929010261115,-7.357068180952778,-7.5026568268583995
978,30,7,1,-7.08496505254815,-7.1198042854554995,-7.1091741949168705,-7.084930930762229,-7.14667154106453,-7.234681273130222
979,30,7,2,-7.258419090326486,-7.283602920392365,-7.263623804141058,-7.232812856778329,-7.308358707317429,-7.42405125179497
980,30,8,1,-6.205338828963446,-6.2291101551642445,-6.248211785817291,-6.249572201181252,-6.286520250588776,-6.326227262323538
981,30,8,2,-6.7002629951160095,-6.712504435958889,-6.712753225838756,-6.696981263814854,-6.75581136411629,-6.840268054172482
982,30,9,1,-5.7182235374529,-5.740669580561741,-5.76340889590251,-5.763841542900086,-5.797385762055255,-5.831860747263276
983,30,9,2,-6.279352115883353,-6.291211507430914,-6.300074423296164,-6.294734340983837,-6.3637746589242,-6.450859190249274
984,30,10,1,-5.503769149580352,-5.525733405244397,-5.553027544474175,-5.557464171477351,-5.595400470413576,-5.629991812656807
985,30,10,2,-5.9454645063247655,-5.943596381761247,-5.949621789922446,-5.9413600319677675,-6.0044441127185415,-6.08478853165467
986,30,11,1,-5.2632055355647775,-5.285861195009033,-5.318886959229149,-5.3265123054206756,-5.361552077746502,-5.390913612950428
